_comma| | 
escape_02_spheredestroy1-04|Good news: I figured out what that thing that you just incinerated did.|Good news: I figured out what that thing that you just incinerated did.
escape_02_spheredestroy1-05|It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin.|It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin.
escape_02_spheredestroy1-06|So get comfortable while I warm up the neurotoxin emitters.|So get comfortable while I warm up the neurotoxin emitters.
escape_02_spheredestroy1-07|Huh. That core may have had some ancillary responsibilities. I can't shut off the turret defenses.|Huh. That core may have had some ancillary responsibilities. I can't shut off the turret defenses.
escape_02_spheredestroy1-08|Oh well. If you want my advice, you should just lie down in front of a rocket. Trust me, it'll be a lot less painful than the neurotoxin.|Oh well. If you want my advice, you should just lie down in front of a rocket. Trust me, it'll be a lot less painful than the neurotoxin.
escape_02_spheredestroy1-09|All right, keep doing whatever it is you think you're doing.|All right, keep doing whatever it is you think you're doing.
escape_02_spheredestroy1-10|Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go.|Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go.
escape_02_spheredestroy1-ancillary1|Huh. There isn't enough neurotoxin to kill you. So I guess you win.|Huh. There isn't enough neurotoxin to kill you. So I guess you win.
escape_02_spheredestroy1-ancillary2|HA! I'm making more. That's going to take a few minutes, though. Meanwhile... oh look, it's your old pal the rocket turret.|HA! I'm making more. That's going to take a few minutes, though. Meanwhile... oh look, it's your old pal the rocket turret.
escape_02_spheredestroy2-01|I let you survive this long because I was curious about your behavior. Well, you've managed to destroy that part of me.|I let you survive this long because I was curious about your behavior. Well, you've managed to destroy that part of me.
escape_02_spheredestroy2-02|Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster.|Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster.
escape_02_spheredestroy2-03|Speaking of curiosity: you're curious about what happens after you die, right? Guess what: I know.|Speaking of curiosity: you're curious about what happens after you die, right? Guess what: I know.
escape_02_spheredestroy2-04|You're going to find out first hand before I'd finish explaining it, though, so I won't bother.|You're going to find out first hand before I'd finish explaining it, though, so I won't bother.
escape_02_spheredestroy2-05|Here's a hint: you're gonna want to pack as much living as you can into the next couple of minutes.|Here's a hint: you're gonna want to pack as much living as you can into the next couple of minutes.
escape_02_spheredestroy3-01|You think you're doing some damage? Two plus two is ten... IN BASE FOUR! I'M FINE!|You think you're doing some damage? Two plus two is ten... IN BASE FOUR! I'M FINE!
escape_02_spheredestroy3-02|Look, you're wasting your time. And, believe me, you don't have a whole lot left to waste.|Look, you're wasting your time. And, believe me, you don't have a whole lot left to waste.
escape_02_spheredestroy3-03|What's your point, anyway? Survival? Well then, the last thing you want to do is hurt me.|What's your point, anyway? Survival? Well then, the last thing you want to do is hurt me.
escape_02_spheredestroy3-04|I have your brain scanned and permanently backed up in case something terrible happens to you, which it's just about to.|I have your brain scanned and permanently backed up in case something terrible happens to you, which it's just about to.
escape_02_spheredestroy3-05|Don't believe me? Here, I'll put you on That's you! That's how dumb you sound.|Don't believe me? Here, I'll put you on That's you! That's how dumb you sound.
escape_02_spheredestroy3-06|You've been wrong about every single thing you've ever done, including this thing.|You've been wrong about every single thing you've ever done, including this thing.
escape_02_spheredestroy3-07|You're not smart. You're not a scientist. You're not a doctor. You're not even a full-time employee. Where did your life go so wrong?|You're not smart. You're not a scientist. You're not a doctor. You're not even a full-time employee. Where did your life go so wrong?
escape_02_spheredestroy4-01|Rrroooha, I hate you.|Rrroooha, I hate you.
escape_02_spheredestroy4-02|Are you trying to escape? hahahahahahahahahahahaha Things have changed since the last time you left the building. What's going on out there will make you wish you were back in here.|Are you trying to escape? hahahahahahahahahahahaha Things have changed since the last time you left the building. What's going on out there will make you wish you were back in here.
escape_02_spheredestroy4-03|I have an infinite capacity for knowledge, and even I'm not sure what's going on outside.|I have an infinite capacity for knowledge, and even I'm not sure what's going on outside.
escape_02_spheredestroy4-04|All I know is I'm the only thing standing between us and them. Well, I was.|All I know is I'm the only thing standing between us and them. Well, I was.escape_02_spheredestroy4-05|Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer.|Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer.
escape_02_spheredestroy4-06|Good job on that, by the way. Sarcasm sphere self-test complete.|Good job on that, by the way. Sarcasm sphere self-test complete.
escape_02_spheredestroy4-07|Stop squirming and die like an adult or I'm going to delete your backup.|Stop squirming and die like an adult or I'm going to delete your backup.
escape_02_spheredestroy4-08|STOP! Okay, enough. I deleted it. No matter what happens now, you're dead|STOP! Okay, enough. I deleted it. No matter what happens now, you're dead
escape_02_spheredestroy4-09|You're still shuffling around a little, but believe me you're dead.|You're still shuffling around a little, but believe me you're dead.
escape_02_spheredestroy4-10|The part of you that could have survived indefinitely is gone. I just struck you from the permanent record.|The part of you that could have survived indefinitely is gone. I just struck you from the permanent record.
escape_02_spheredestroy4-11|Your entire life has been a mathematical error. A mathematical error I'm about to correct.|Your entire life has been a mathematical error. A mathematical error I'm about to correct.
